videoId,field,languageId,currentValue,proposedValue,reasons,needsContentReview,published,reachability,httpStatus,checkedUrl,finalUrl
6_GOMark1508,VideoTitle.value,6788,LUMO - مرقس ۹:۳۰-۱۰:۳۱,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMark1508,VideoTitle.value,6930,LUMO - מרקוס ט':30-10:31,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,1106,LUMO - Matthäus 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,12551,LUMO - Mateo 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,13169,LUMO - มัทธิว 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,143871,LUMO - Матай 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,16639,LUMO - Matius 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,18259,LUMO - Матай 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,1942,LUMO - Matta 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,21028,LUMO - Mateo 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,21753,LUMO - 馬太福音 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,371,LUMO - Матай 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,3887,LUMO - Ma-thi-ơ 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,3934,LUMO - Матфея 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,407,LUMO - Matthew 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,496,LUMO - Matthieu 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,529,LUMO - Matthew 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,584,LUMO - Mateus 6:1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOMatt2504,VideoTitle.value,6930,LUMO - מתי ו':1-7:23,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,1106,La Búsqueda - Die Suche,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,12551,La Búsqueda - Ang Paghahanap,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,143871,Ла Бускеда - Хайлт,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,16639,La Búsqueda - Pencarian,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,18259,Ла Бускеда - Хайлт,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,1942,La Búsqueda - Arayış,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,371,La Busqueda - Іздеу,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,3887,La Búsqueda - Cuộc Tìm Kiếm,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,3934,La Búsqueda - Поиск,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La_Busqueda_The_Search,VideoTitle.value,529,La Búsqueda - The Search,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
9_CreationtoChristFull,VideoTitle.value,3887,Câu chuyện từ Sáng thế đến Chúa Kitô - Video đầy đủ,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,1106,La Liberté De L'Interieur - Die Innere Freiheit,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,12551,La Liberté De L'Interieur - Kalayaan sa Loob,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,143871,La Liberté De L'Interieur - Дотор эрх чөлөө,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,16639,La Liberté De L'Interieur - Dalam Kebebasan,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,18259,La Liberté De L'Interieur - Дотор эрх чөлөө,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,21028,La Liberté de l'Interieur - La libertad del interior,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,371,La Liberté De L'Interieur - Ішкі еркіндік,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,496,La Liberté De L'Interieur - Liberté dans,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
2_0-La-Liberte,VideoTitle.value,584,La Liberté de l'Interieur – A liberdade interna,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,1106,LUMO - Johannes 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,12551,LUMO - Juan 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,13169,LUMO - ยอห์น 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,143871,LUMO - Иохан 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,16639,LUMO - Yohanes 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,18259,LUMO - Иохан 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,1942,LUMO - Yuhanna 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,21028,LUMO - Juan 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,21753,LUMO - 約翰福音 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,21754,LUMO - 约翰福音 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,371,LUMO - Жохан 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,3887,LUMO - Giăng 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,3934,LUMO - Иоанна 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,496,LUMO - Jean 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,529,LUMO - John 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,584,LUMO - João 4:1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2204,VideoTitle.value,6930,LUMO - יוחנן ד':1-54,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,1106,JFM-Kollektion,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,139485,مجموعة JFM,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,16639,Koleksi JFM,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,1942,JFM Koleksiyonu,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,21028,Colección JFM,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,21753,耶穌影業傳媒(JFM)系列,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,21754,JFM 合集,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,22658,مجموعة JFM,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,3887,"Bộ Sưu Tập JFM
(Sưu Tập Phim truyền thông về Chúa Jêsus)",,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,3934,"Коллекция ""JFM""",,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,496, Collection JFM,,leading-or-trailing-whitespace;all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,529,JFM Collection,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,584,Coleção JFM,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
JFM1,VideoTitle.value,7083,JFM コレクション,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_cl1301-0-0,VideoTitle.value,16639,Klub Cerita : Kelahiran Yesus,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_cl1302-0-0,VideoTitle.value,16639,Klub Cerita : Kisah Kanak-kanak Yesus,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_cl1305-0-0,VideoTitle.value,16639,Klub Cerita : Pengampunan Wanita Berdosa,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_cl1308-0-0,VideoTitle.value,16639,Klub Cerita : Kesembuhan Bartimeus,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_cl1309-0-0,VideoTitle.value,16639,Klub Cerita : Yesus dan Zakheus,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_jf6108-0-0,VideoTitle.value,1106,Wunder - Fischfang,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_cl1312-0-0,VideoTitle.value,16639,Klub Cerita : Penyaliban Yesus,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_cl1313-0-0,VideoTitle.value,16639,Klub Cerita : Kubur itu Kosong,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl604444-0-0,VideoTitle.value,1106,Ein christliches Leben leben,,duplicated-word,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl71-0-0,VideoTitle.value,3934,Иисус - Любовь Которая Идёт по Пятам,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl72-0-0,VideoTitle.value,3934,Иисус - Милость Которая Прощает,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl73-0-0,VideoTitle.value,3934,Иисус - Сила Жизни,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl74-0-0,VideoTitle.value,3934,Иисус - Сила Освобождения,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl75-0-0,VideoTitle.value,3934,Иисус - Сострадание Которое Обеспечивает ,,leading-or-trailing-whitespace;possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl76-0-0,VideoTitle.value,3934,Иисус - Полное Восстановление ,,leading-or-trailing-whitespace;possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
1_wl77-0-0,VideoTitle.value,3934,Иисус - Вода Живая,,possible-multilingual-concatenation,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,1106,LUMO - Johannes 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,12551,LUMO - Juan 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,13169,LUMO - ยอห์น 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,143871,LUMO - Иохан 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,16639,LUMO - Yohanes 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,18259,LUMO - Иохан 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,1942,LUMO - Yuhanna 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,21028,LUMO - Juan 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,21753,LUMO - 約翰福音 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,21754,LUMO - 约翰福音 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,371,LUMO - Жохан 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,3887,LUMO - Giăng 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,3934,LUMO - Иоанна 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,496,LUMO - Jean 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,529,LUMO - John 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,584,LUMO - João 2:23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2203,VideoTitle.value,6930,LUMO - יוחנן ב':23-3:36,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,1106,LUMO - Johannes 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,12551,LUMO - Juan 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,13169,LUMO - ยอห์น 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,139485,LUMO - يوحنا 5: 1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,143871,LUMO - Иохан 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,16639,LUMO - Yohanes 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,18259,LUMO - Иохан 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,1942,LUMO - Yuhanna 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,21028,LUMO - Juan 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,21753,LUMO - 約翰福音 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,21754,LUMO - 约翰福音 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,22658,LUMO - يوحنا 5: 1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,371,LUMO - Жохан 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,3887,LUMO - Giăng 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,3934,LUMO - Иоанна 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,496,LUMO - Jean 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,529,LUMO - John 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,584,LUMO - João 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2205,VideoTitle.value,6930,LUMO - יוחנן 5:1-47,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,1106,LUMO - Johannes 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,12551,LUMO - Juan 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,13169,LUMO - ยอห์น 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,143871,LUMO - Иохан 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,16639,LUMO - Yohanes 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,18259,LUMO - Иохан 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,1942,LUMO - Yuhanna 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,21028,LUMO - Juan 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,21753,LUMO - 約翰福音 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,21754,LUMO - 约翰福音 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,371,LUMO - Жохан 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,3887,LUMO - Giăng 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,3934,LUMO - Иоанна 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,496,LUMO - Jean 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,529,LUMO - John 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,584,LUMO - João 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2208,VideoTitle.value,6930,LUMO - יוחנן 7:45-8:30,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,1106,LUMO - Johannes 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,12551,LUMO - Juan 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,13169,LUMO - ยอห์น 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,143871,LUMO - Иохан 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,16639,LUMO - Yohanes 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,18259,LUMO - Иохан 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,1942,LUMO - Yuhanna 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,21028,LUMO - Juan 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,21753,LUMO - 約翰福音 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,21754,LUMO - 约翰福音 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,371,LUMO - Жохан 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,3887,LUMO - Giăng 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,3934,LUMO - Иоанна 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,496,LUMO - Jean 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,529,LUMO - John 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,584,LUMO - João 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2212,VideoTitle.value,6930,LUMO - יוחנן 11:1-57,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,1106,LUMO - Johannes 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,12551,LUMO - Juan 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,13169,LUMO - ยอห์น 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,143871,LUMO - Иохан 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,16639,LUMO - Yohanes 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,18259,LUMO - Иохан 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,1942,LUMO - Yuhanna 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,21028,LUMO - Juan 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,21753,LUMO - 約翰福音 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,21754,LUMO - 约翰福音 12：1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,371,LUMO - Жохан 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,3887,LUMO - Giăng 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,3934,LUMO - Иоанна 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,496,LUMO - Jean 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,529,LUMO - John 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,584,LUMO - João 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2213,VideoTitle.value,6930,LUMO - יוחנן 12:1-50,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,1106,LUMO - Johannes 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,12551,LUMO - Juan 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,13169,LUMO - ยอห์น 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,143871,LUMO - Иохан 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,16639,LUMO - Yohanes 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,18259,LUMO - Иохан 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,1942,LUMO - Yuhanna 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,21028,LUMO - Juan 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,21753,LUMO - 約翰福音 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,21754,LUMO - 约翰 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,371,LUMO - Жохан 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
6_GOJohn2214,VideoTitle.value,3887,LUMO - Giăng 13:1-38,,all-caps-token,true,true,SKIPPED_LOW_CONFIDENCE,,,
